batch_id,batch_type,time_h,pH,DO_pct,temperature_C,agitation_rpm,feed_rate_A_mL_h,feed_rate_B_mL_h,glucose_g_L,lactate_g_L,VCD_e6_mL,viability_pct,titer_mg_L
NOR-001,normal,84,7.086381409111921,57.997776106537536,36.49102403933587,160.2108283709157,17.791696932176748,9.040166724971593,3.623551161630017,2.69524854900054,4.460921780440733,89.43766881216355,107.24282677456227
NOR-001,normal,88,7.12445082677348,58.13363565113764,36.4808406339432,159.75800367928784,18.699912123455146,8.940553548370822,3.820574316788658,2.7048178612100395,5.19286857312544,88.33405824208937,107.85725173878984
NOR-001,normal,92,7.096909410358624,59.13748093660165,36.57307221461211,167.2639050497428,18.270731959010792,9.694377733373212,4.180933580257255,2.649978629158237,5.988664533077436,88.67915849791446,95.70117294176207
NOR-001,normal,96,7.091433443556737,54.53602287357993,36.44464771589782,165.0739619611557,19.33749548484021,9.795013133954741,3.373696371127794,3.025467693319749,5.8676927354957735,87.803121394678,102.5906533274237
NOR-001,normal,100,7.092957328990235,57.043475048076786,36.455263649052206,166.32138259112722,20.740727773829487,9.960658740938996,4.254988361060448,2.798800809031452,6.394433400528803,86.99974756886148,129.76840840165474
NOR-001,normal,104,7.110646183711067,56.02783628171008,36.53216633973445,160.2424325152679,20.22820588559372,10.424632768213888,3.7844914729529027,2.917488945569841,7.360317253010477,88.00897745163802,135.55284726850653
NOR-001,normal,108,7.107308881287281,54.07367020889419,36.48026974385702,168.85374401610312,20.788874991354838,11.22530376803789,4.459125064293425,2.9908337004186785,7.666473208080981,87.51301172794659,144.75209559638418
NOR-001,normal,112,7.10825465223192,52.103457049346204,36.499743906663994,168.02992768130974,21.901153095915596,11.583094158716127,3.0422958780398113,2.8849263611014204,8.479014986339827,85.37063399090553,153.680247218598
NOR-001,normal,116,7.108616420060157,53.70209625549492,36.49182785507377,163.93061270866133,22.822192595242658,11.300814340539834,3.6853736899583325,3.0651210567240055,8.840467049934656,86.30185229000391,164.53674020840742
NOR-001,normal,120,7.142832952017409,52.13445910204589,36.516878727439945,166.442568434793,23.00571302778033,11.648057177995122,3.3254127395063593,2.919982147925291,9.618887028027265,86.79656110871994,180.22344028911067
NOR-001,normal,124,7.091871699672307,52.625680572712525,36.57037409306569,169.24353256545052,24.264480295218494,12.242872047239915,3.669508213454419,2.9327048643815847,9.661691345515353,86.44737899111705,168.24399656332568
NOR-001,normal,128,7.089755145418569,51.67032366086808,36.50452924534509,169.20501944268776,24.628396991283264,11.986301690169796,4.099066360443577,3.1822726471912137,10.528380892837324,86.02066947430819,176.38341545335172
NOR-001,normal,132,7.083724545435042,53.41374840648332,36.53219693966384,168.76634358544646,25.220910033445033,12.659921111785478,3.928309349820098,2.794408775390023,11.02063482009162,84.83113056552116,186.05575787278607
NOR-001,normal,136,7.112319588451509,50.03798610072584,36.397491394948446,169.92763043389735,25.677058250662046,12.872241145613843,3.8986489724207942,2.5507557448347775,11.25925602474134,83.72396373762469,208.8997033338962
NOR-001,normal,140,7.122579445854417,48.259871988551765,36.49756407990349,170.0774011987127,27.16382655017304,13.294172463437267,3.936326051447976,3.1065392215186973,11.680126617134944,83.13304093811355,227.61521524243207
NOR-001,normal,144,7.097721050846902,49.47404881003278,36.45783848648536,171.88625896487883,26.497419155566977,13.269989358215177,4.0813552962479775,3.19019005885764,12.862020197452942,83.87568392380028,220.13929271748273
NOR-001,normal,148,7.083196870460749,48.95682995721972,36.439059346978816,176.43828544278898,26.198238853966743,13.363129752007309,3.596585583222757,2.681284759549772,13.037577705890364,83.50342402749213,208.85253216899534
NOR-001,normal,152,7.083510375686175,50.09876698345521,36.45609238165356,164.91907229625372,28.602127180758572,13.538104969202612,4.28273985635962,2.3780454768654993,13.300136847217093,83.82986488928405,226.37457563211407
NOR-001,normal,156,7.113011855756493,48.75702754718528,36.48329382796496,172.50373492075667,28.171150284521588,14.144784766103118,4.265066388154193,2.5416029320987885,14.01775628960171,83.27998372027368,244.75554335204586
NOR-001,normal,160,7.1148650834240685,47.495044435757556,36.5457951271178,174.33906107364115,29.053940222171516,14.662397414518201,4.15401517506244,2.4589100648159197,14.799564256694815,81.89421707477506,257.3048289697542
NOR-001,normal,164,7.110863085366104,48.6208536071893,36.43368036411302,175.29274387382318,30.25477534243026,15.032042524005373,4.222613377100505,2.382081836775387,14.165633936512686,80.6046352969113,268.7176696439922
NOR-001,normal,168,7.086689805854226,44.119486824260505,36.50153157462972,173.88425625603614,29.398870229470536,16.021169348728854,4.118567200323464,2.1483643863959503,14.763518367943808,80.94471472239128,283.2285237044282
NOR-001,normal,172,7.104643226461334,44.430097639940314,36.47579152833332,170.32507274780235,30.17417639294693,16.09179801097219,4.814029321092427,2.304203065014941,15.272439897584663,80.97378495584842,289.88666624126256
NOR-001,normal,176,7.102333716182814,43.49711078878659,36.4836163452819,177.17446264161853,30.599361031440573,15.79137266509751,3.965162331578996,2.1959390449537937,16.29909929944651,80.23833340368849,313.77779644879433
NOR-001,normal,180,7.10437377193458,43.8094648797023,36.55013789126523,181.96776492820683,31.60293185498729,16.504312535735284,3.8771667126661695,1.7921658063086874,16.232372267320347,79.53768471353787,306.92199324807194
NOR-001,normal,184,7.1174285755589635,41.84611324373639,36.526905771850195,172.77936816620397,32.81981830300849,16.5978765290949,3.6985889678570487,2.020264883547227,16.641028603883775,79.80230785197591,315.5729348380439
NOR-001,normal,188,7.1044719109754935,44.39039654173287,36.56686990537214,180.56767451728504,33.462093921406385,16.95469084858797,3.587094931768865,2.123207657525525,16.309542684790557,78.79683380687152,339.61373017116176
NOR-001,normal,192,7.113578271261438,42.640239112858566,36.49227471603751,177.58585290205988,33.938137089664274,17.415597694824616,3.5022112849595697,1.7426746897654881,16.535251984962372,78.29754713301969,330.21109748060366
NOR-001,normal,196,7.101351581389777,40.31245648932999,36.465202869416466,178.98269362918012,33.69361705805382,17.865751335092618,3.644481074707633,1.5702301355420818,17.20505578135639,78.64916226744276,360.31947110532093
NOR-001,normal,200,7.105782387973799,40.54939784847522,36.488807059155974,176.60320922979292,33.84494828168368,17.898222454834794,3.9717278473391713,1.5064802441068403,17.26921617828457,77.67840593589663,368.4144603184339
NOR-001,normal,204,7.11262576451677,42.10596718155999,36.51212483956356,179.35377434007523,35.62717679269519,18.63915545982031,4.133718051399086,1.530566262173783,17.58015087937988,77.79528351118267,376.9910974453227
NOR-001,normal,208,7.070856883602886,42.46447076936838,36.508828667922685,184.85251473647784,35.964111983180835,18.29741853215728,4.020456823420865,1.093169754415397,17.507126093551232,77.4185632182817,405.53401067540733
NOR-001,normal,212,7.093606575672854,43.78244495734113,36.44578059638833,183.29558477358216,37.0296928858583,18.96190171870868,3.6937858890281148,1.2962772585381428,17.780162331920113,75.88845679912674,394.72298125383315
NOR-001,normal,216,7.090592546914143,44.74652523770734,36.50452448908139,187.33979195908697,37.75097681311063,20.05930211797875,4.360073825607985,1.1365236587135639,17.86407857198294,76.01500710090768,432.94889779869555
NOR-001,normal,220,7.087222443035133,40.59387917179877,36.511411416506945,186.27033090502832,38.06912071602934,19.666923922787586,4.295765068920379,1.4005542738866474,18.157704058037705,77.15022155193317,421.59852030960275
NOR-001,normal,224,7.094497154975466,38.09248049733458,36.6258737018767,184.65059337012204,38.98006654268793,20.349964351981853,3.9361406770311933,1.0304612546264837,18.26312119355752,74.67033638981256,422.6946787117516
NOR-001,normal,228,7.129898826224688,35.99107188788126,36.593842230564086,189.16037500707483,39.31460568705753,20.267456053451966,3.738833542134115,1.2449298893769645,17.62164968027522,73.50667644082358,447.8801943788159
NOR-001,normal,232,7.082683377686135,39.21073804647207,36.45733783247206,185.84078900002442,40.06503235280073,20.734233128598937,4.21937116833192,0.7722658661955764,17.51093075007486,73.31052387740598,448.23793133634905
NOR-001,normal,236,7.11936556709183,37.217312673102384,36.48563083192254,187.6030121494388,40.047663368565054,20.86296504168219,4.075189434994442,0.9738263887743397,18.554928531216422,74.42328795726134,463.4045451504747
NOR-001,normal,240,7.066342604567684,37.4486168244626,36.42682789990815,184.8245728536816,40.910194293084274,21.14887772565074,3.420749096233981,0.8862482476602161,18.672623728302106,74.02473382242616,486.9156214164501
NOR-001,normal,244,7.093302299400285,36.79566481685114,36.470464649301825,186.5091612571014,41.69838804832848,21.286155280982374,3.972807897606238,0.665090205774734,18.065373165307086,73.5059113156599,500.62490943914077
NOR-001,normal,248,7.1032550613021,37.15186674671846,36.51578025017952,184.81249043486108,42.610264237708705,21.969090407687265,4.104814324829753,0.7834589544517769,17.862894934408956,74.1713518631428,501.0709988548091
NOR-001,normal,252,7.111724446627186,38.61821193616769,36.56029268104441,190.46875180378456,42.603129413887714,21.90453884324427,3.6401220854048986,0.9041818691732059,18.494490108434302,70.66173245351764,529.4892937211272
NOR-001,normal,256,7.114224531595856,36.91781087835966,36.46354580811282,184.5603272258935,43.66058362786605,22.67967557089403,4.075937357134977,0.6429828248082436,18.783172918735673,72.71674709954466,543.6110766317736
NOR-001,normal,260,7.115866944703998,36.11395532648272,36.46729267799661,191.03752721772918,43.86708060404231,23.125586101333774,3.418071005896884,0.4105269241658617,19.078054580903842,73.24915056144286,558.91719358569
NOR-001,normal,264,7.093025498555031,34.474637488712304,36.39263554851307,188.71376111319879,44.54122891633594,23.22995942217117,4.534474440004868,0.6377024831137175,18.7246889654963,70.69777538808663,562.463154911663
NOR-001,normal,268,7.090752964146708,33.19871569776302,36.491866703972754,193.39469366135432,45.61475952101203,23.354125379933294,4.4991799940237724,0.4839583051890335,18.485887046946324,70.89615479056809,583.5140854633697
NOR-001,normal,272,7.117159517625143,34.67018475360335,36.44687927940702,192.72879744238426,44.80346981447292,23.89618967379261,3.898993066278814,0.5496525563858258,18.354012722214954,70.1976864662171,563.8778055991712
NOR-001,normal,276,7.096173913502367,35.0140393573579,36.4735280286317,196.53336704436896,45.75176383596262,23.98739808333608,4.145381735135629,0.5728804713837302,18.647215361416645,69.68452316313798,592.4072272286929
NOR-001,normal,280,7.074486273533241,37.447712706866206,36.45615696109162,193.85899074008262,46.25890730127859,24.680664137639546,3.03603121368005,0.31556591955904845,18.573403184146123,69.73899039598157,599.9105668869504
NOR-001,normal,284,7.07733425571993,34.69825279603151,36.49528687228737,187.54578399494503,46.43319194007585,24.17057817473546,3.5374609358938667,0.31730102880034894,18.375904629127348,70.7419882269476,622.860356079689
NOR-001,normal,288,7.0816109542799675,35.689774787461886,36.41211358043217,192.65628333844825,47.86086777992241,24.939317789564406,3.882488431939148,0.6219127621897546,19.310371019084243,70.66990934039002,629.1335762234964
NOR-001,normal,292,7.109943214881075,33.1852330859768,36.42664773773045,189.93635937459652,49.174716949863864,24.7627564014628,3.571146791429256,0.46265723437176187,19.244902905117574,68.53124861996788,646.4583092825382
NOR-001,normal,296,7.102848514721411,31.880845653403227,36.606462355601415,192.4927795205202,49.25755796680871,25.231481750931838,4.285758593052264,0.1491344490685459,19.0622528436974,69.92404817125158,680.304672832698
NOR-001,normal,300,7.113809707081355,31.940134465557232,36.4356288709363,199.1765424426873,50.09889504097092,26.409158668944173,4.798918612299198,0.645499096836826,18.45591538355091,68.0284611815877,673.2393609808448
NOR-001,normal,304,7.091454947073269,32.034874120329256,36.445160721077265,197.15069667078834,51.144608748355395,26.588555494591507,3.529354112228279,0.5635431828302648,18.998205266240994,69.00295282136086,692.6181095724924
NOR-001,normal,308,7.103170793821534,36.05557068427142,36.591845676416064,193.73654204759708,51.86384306613384,26.424155930014564,3.665014638365923,0.4113704877387131,18.942046942457768,67.12536108027722,699.7905190554055
NOR-001,normal,312,7.112511807879346,31.376084253209303,36.64525335846202,193.38741932925024,51.765431032636926,26.509248963187733,4.094179347323972,0.3174155255787787,18.8904320481303,66.90484626083692,716.5921872551461
NOR-001,normal,316,7.093813069205595,33.61623969789753,36.44142166855873,197.1221558024383,53.0767929447847,26.390641348647506,4.644446459399848,0.637414267267416,19.13923316411747,66.69237957811427,729.7053080736976
NOR-001,normal,320,7.109135504751148,30.759400312548784,36.4815875521606,193.96936717090423,53.046063329217056,27.436951347620212,3.5110502749840387,0.5620673937327464,18.960860414316727,68.54308294349403,748.0261533824234
NOR-001,normal,324,7.086761481178667,33.27128146432825,36.51707777754702,196.20086488209597,53.18130088808627,28.646124503674223,4.099614448922777,0.8651121309232028,18.997503030884086,66.28102845987583,769.1808943175596
NOR-001,normal,328,7.092738923068699,32.21622898661231,36.58643488222028,199.74555222417752,53.90279982390063,28.370465281439095,4.728519540325244,0.5691703309599638,18.97122915883219,64.63418837603882,788.0732604033382
NOR-001,normal,332,7.092365242120033,31.173381959604093,36.45065714607859,202.87069801308198,54.05973174371749,28.392128314185154,3.339296340728293,0.563019289492967,18.886528362144386,65.57519829622068,788.8530882781813
NOR-001,normal,336,7.076083207088219,31.12129477316145,36.487736107702894,201.82628441667333,54.955933073133174,29.019524062850092,3.4875723172616673,0.47879533718202644,18.25287535659665,64.11053397033253,805.895468860356
NOR-002,normal,0,7.0769827098162885,80.47407180596643,36.43220930144367,153.02253231295967,4.700125275440568,2.27489343232237,4.930311916752674,0.8847469436150736,0.023160038781083636,98.11313557867244,0.0
NOR-002,normal,4,7.098242465151687,79.42666308439834,36.460270027243745,149.82527574603884,6.410035154568025,1.800037269037305,4.606576040235762,1.0329594761501382,0.7222610903990982,95.73970290010057,4.054655878776623
NOR-002,normal,8,7.118805789297672,78.57156835114274,36.56517825339041,153.44084162688705,6.381849075171481,2.89860001512364,3.8773737514851767,0.7631027563937215,0.4740179217805364,97.38946089343042,13.094263592678665
NOR-002,normal,12,7.117319372768343,73.34394200238877,36.54201100813471,157.58709474127883,6.6909854359477885,2.8460940424572314,3.7627119260518564,1.2960600556368074,0.9614345356354529,98.32232596981933,0.0
NOR-002,normal,16,7.104232194655901,74.84032340480145,36.57436991448429,158.26240618330147,7.9968092859281885,3.393084335708612,3.8697819953921875,0.9126730017259471,0.8984258764283226,96.03724936130513,8.234017331448298
NOR-002,normal,20,7.117727879191358,71.01992998542336,36.48641628081563,149.292190833723,6.914692295102294,3.261903626939741,4.203959299390614,1.2357639610233688,1.2204327465130933,96.2078462854444,14.356281994376623
NOR-002,normal,24,7.109815334179876,73.26931609322614,36.442387557936165,150.79182923795713,7.592948702567355,4.318589320054831,3.9579103462996517,0.9419910969709828,1.464267842923036,96.41993735450032,12.2644251179569
NOR-002,normal,28,7.124006125165186,72.15454466559183,36.48797814014648,158.6214230268682,9.597919327609887,4.613690488051562,3.8419023419986114,1.1320789500010398,1.3026334879048223,95.0688371999784,0.7233904189755087
NOR-002,normal,32,7.1057871831391415,72.6969257501572,36.50510156486203,151.58706160939184,9.830234224058685,4.847877157725023,4.586872500283617,1.5802257922502803,1.7326724380920577,94.3352318491748,20.255910322057673
NOR-002,normal,36,7.092886033688579,71.89766427375801,36.503949435817,151.38951945726782,10.52522315013038,4.425573567261938,3.9543160432888653,1.3991427736783715,0.8541514555304922,92.57941087702261,24.78353158493449
NOR-002,normal,40,7.10671682513866,69.42800775705746,36.556684023937834,154.49379856028384,10.336801948340726,5.448736321319816,4.919835637214928,1.6537691170378883,2.216629811917103,94.51279257551597,31.379540685110758
NOR-002,normal,44,7.041388112482944,67.40058626165336,36.48193647874983,157.8082991760428,11.588383144574816,5.641456526290712,4.036297025500869,1.6563722181602445,2.053213168708866,93.50946527221687,32.27583578866933
NOR-002,normal,48,7.107657714727701,67.92541333281181,36.51760172359015,156.83566702302386,13.20175470520067,5.35841862586023,4.714127357689891,1.7011369164999033,2.485895345277989,92.38985291888947,38.765818240068434
NOR-002,normal,52,7.027031743495704,65.47121869222751,36.45056864252827,155.78640437687847,13.212099809897932,6.152710784868756,4.142927769084251,2.0198824589735445,2.0405710614418346,92.90127736822215,48.30934337701956
NOR-002,normal,56,7.065530731851891,65.3449355101785,36.52251586390219,156.3106959481598,13.484853272571407,6.589360346709979,4.385184229299779,1.8798865500952089,2.424897114645259,91.93305571455507,58.85765144487885
NOR-002,normal,60,7.10903537201882,65.92829771634422,36.500155427509284,156.7915602353333,13.78047304494753,6.966822582146945,3.7101555793929104,1.749215933147063,3.010489363210488,91.57725909510758,57.323893423470224
NOR-002,normal,64,7.1095505867453355,62.73228520543732,36.46250933308578,156.8852806378327,14.402713574065302,7.173178410084657,3.6584963109650355,1.996776924868125,3.280421702626652,92.08503292488696,62.40801059776526
NOR-002,normal,68,7.076751424397201,63.91473732462033,36.48820853189126,166.9639462508758,14.13540105539999,7.527369425054214,4.183882382005995,2.299947652948724,3.716609034535504,90.12929407094093,73.75926411740856
NOR-002,normal,72,7.085757959162421,62.876681617300314,36.49079121267424,161.6068189278424,15.928820210460579,8.202083417675928,4.395421296986126,2.3746989586386036,4.331380829359528,91.637852228859,60.14684929298116
NOR-002,normal,76,7.127410819772282,59.59949682704512,36.48649224353314,163.969800972738,16.822741554240924,8.447810172973204,4.016102600800185,2.17551167539341,3.8795392715641897,89.28185106950528,90.83037457233836
NOR-002,normal,80,7.090319397368546,61.68004395446446,36.588567062113384,160.43752950040513,16.212190336414693,7.539883513865178,3.485442665966521,2.3931921293807896,5.1332750294616645,89.4698388733158,92.93723311910689
NOR-002,normal,84,7.144858406248059,60.47065870696066,36.495077699884604,161.94212996844186,17.269291553846593,8.624768433548693,3.455896653484269,2.5009173261478432,5.304371425308787,91.13835695525326,100.39693526597561
NOR-002,normal,88,7.099961602936473,58.79507409604747,36.48780519449113,160.95457615112704,17.62126768388329,8.990604691736813,3.4291454391255036,2.6137507438413934,5.729563747102787,90.10188380931395,116.83457113138749
NOR-002,normal,92,7.108160723537625,56.73353354337408,36.395127452119496,155.7353511857186,18.317324402595617,8.834370428181908,3.2929511548242476,2.535688111076939,5.865037672214536,88.87808319399635,95.09248017439869
NOR-002,normal,96,7.132337487969972,55.838194480505095,36.455289632401026,160.15168645517068,19.426740813410948,9.708254917469693,4.043794143778835,2.7135351997486676,6.998091541732412,87.64757582759903,102.43822903280437
NOR-002,normal,100,7.102620542323868,55.58534571740347,36.48684632877718,159.4490963410112,18.957798922505763,10.374627331723152,4.45001756868321,2.7556070994779844,6.686598345907598,87.57658215464008,132.62963978418304
NOR-002,normal,104,7.079953120386183,56.485124573149605,36.46570736619117,158.72683914233565,20.907135219178535,9.994029642122824,3.9946336852300766,3.0284027834384886,8.189032667824268,87.65862025166855,137.69135189508492
NOR-002,normal,108,7.0978054509661135,53.531457391337284,36.56908537966889,162.48535164853428,21.576927534966842,10.740920281606963,3.0958340970648592,3.0718648799154247,8.147277152061788,87.23001858587168,147.48806616404985
NOR-002,normal,112,7.099287785276198,54.92881220385869,36.49175311123019,170.64153370481154,21.674448705981543,10.68525295681107,3.9236958158661803,2.9560046825073902,9.224293828369206,86.72730325629922,149.33880103217572
NOR-002,normal,116,7.072705166955968,51.731268700606535,36.564422212465914,167.1285962587917,21.15964574500773,11.078426392896096,3.934880401346957,2.9356446433334065,9.794696163747297,86.37533398873266,168.92467855570493
NOR-002,normal,120,7.094883358573183,52.62259528898332,36.50308523170252,171.72883414410637,22.501790686998806,12.04321809025101,4.838399500090176,3.020988646805867,10.807983768395875,85.82849991223591,180.07333262053885
NOR-002,normal,124,7.085156158120051,52.44113788754148,36.50186139182108,169.68532868308358,24.216450967051347,11.757232653966453,3.4171448348321776,2.87196434659568,11.03020128276558,84.44641701148798,184.19486851201654
NOR-002,normal,128,7.1184871551437485,55.305240660171286,36.49556017761437,171.39529552476452,22.811002859635714,12.378663746703188,3.843728958960322,2.8058514388955964,11.497746625487755,84.78679140627133,185.49484679831383
NOR-002,normal,132,7.100692237483705,48.9451065862214,36.50018981258107,166.9401661569434,24.626238293903242,11.998634565181705,4.682341072217826,2.8094635019280307,12.167354936920372,85.53169924318948,175.91210257551586
NOR-002,normal,136,7.094344085017048,52.60504139167057,36.58593975015249,171.80994810067324,24.80999961076637,13.438695268418465,4.179991336538619,2.8174508198784824,13.301595014589163,83.3053325619591,213.70289874258043
NOR-002,normal,140,7.097876361387548,50.01988184846549,36.38401946366244,173.01947603555638,26.40228515079242,13.38079573389195,4.22532522940657,2.6903776022980725,13.664303037952775,83.84835559076858,227.38302811814353
NOR-002,normal,144,7.104462440368123,49.821893234622245,36.399922712778064,169.69862955187034,26.262443023928267,13.465250047204922,4.045833774809552,2.8320997998260204,13.951378712739118,82.94419685698333,230.89827121971763
NOR-002,normal,148,7.112336283993796,48.804356801344376,36.47284145844719,173.702430635658,27.401977010367805,14.012663952999969,4.131977415462906,2.851532500434728,14.536938479896062,83.28908034351849,225.07310633691682
NOR-002,normal,152,7.080005755426612,48.727075847887406,36.50072639409688,174.31761089477212,28.082730209584547,13.737054171315657,4.311043812111414,2.430506437838791,14.653393215799635,82.48909345514654,250.15244819489538
NOR-002,normal,156,7.0791682473475745,47.273833021770386,36.5345052212382,171.56562785089548,29.31811291986501,14.834759222525797,3.676205472442893,2.591944835210585,15.728900056349472,83.58191493197974,261.69120765962043
NOR-002,normal,160,7.12209358430805,49.14081311921948,36.52365435990137,170.4412185127108,28.898529028162315,14.702804567351071,4.35122343156328,2.4688531380020695,15.545170628160308,82.4052665233522,278.47028032269725
NOR-002,normal,164,7.091753262555905,45.741192554022874,36.48078770435597,170.8523769090671,29.788022184811304,15.05877914548547,3.4507987932457844,2.461796715759246,16.73067822201101,80.55055746737823,264.04045667425993
NOR-002,normal,168,7.071663158148062,47.60098326401366,36.55095218466209,175.25951662576438,29.45747226043628,15.292503315510354,4.131347189132615,2.3134317774686894,16.946804845082262,81.73698240929096,280.57816662917764
NOR-002,normal,172,7.108876254187662,44.4231742587454,36.55150977015764,176.57626770160604,31.395206781646873,15.585804579176324,4.071496385314531,1.999229001653725,17.998641730155086,80.18027851499035,300.47685006092155
NOR-002,normal,176,7.109267396120654,44.79659693129295,36.509202891563575,173.81289869910245,31.019745575964315,16.28840118348852,3.753482764723157,1.927904543832306,17.29867091287024,79.93840290289798,303.8585010577418
NOR-002,normal,180,7.069385694854866,42.786235756000615,36.548132878624344,176.86547030969257,31.719622917956126,16.476772055031265,3.9909258898697413,2.020740185619329,17.916738146136176,80.2510552160857,302.5088902843729
NOR-002,normal,184,7.104589634309272,44.593678045592135,36.51363226317161,179.09256348936785,32.58887610257539,16.91552444242091,3.750983938933779,2.0697025117548202,18.779602879565477,79.20660206421589,328.3422772830664
NOR-002,normal,188,7.114711661848567,45.60535905690106,36.47192584866085,179.8307626201864,32.418557827330076,17.037361593154326,3.571319469255302,1.4831768045771907,18.86512775560855,79.91428465305837,340.61159112410877
NOR-002,normal,192,7.1074877290341245,42.857538888775444,36.53489084195,183.22706893179603,33.914385014464465,17.513959943323155,3.858554103354542,1.7687396268701663,18.542838694387015,78.18039195078929,346.4471471431749
NOR-002,normal,196,7.112639629675227,42.22333738302811,36.50553065612893,182.9976091632608,34.8837331364625,17.55434537682249,3.558404545851335,1.7992722106455041,19.040740353786294,77.90484275792691,358.61840332392035
NOR-002,normal,200,7.071914618038185,40.40084102568465,36.50006699233772,176.75803046363512,35.14646691174865,18.668919552422864,4.129118985637299,1.5048268448370365,19.175350332797652,77.47490328516152,364.8018694643139
NOR-002,normal,204,7.106620803099924,41.291757430056236,36.573647678609476,185.40790148575692,34.80555121791063,17.84962087507085,3.5399658023390543,1.520808121532465,19.44139058496657,77.14748900131596,393.24831170166493
